entity_name,year,quarter,question,subquestion,worker_category,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),TOTAL Commissions Paid At Least Once a Month (RM),,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Clerical Occupations,,,,49447.24,143510.74,53590.48,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Elementary Occupations,,,,20535.66,46903.0,23124.88,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Managers,,,,3668499.97,12103842.2,3348889.92,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Operative Workers,,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Professional,,,,812104.94,2382609.88,882273.68,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,TOTAL Salary & Wages,,,,4954147.560000001,15757530.28,4753859.79,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Technicians & Associate Professionals,,,,403559.75,1080664.46,445980.83,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Clerical Occupations,,,,,,,48970.6,46224.33,47748.99000000001,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Elementary Occupations,,,,,,,18499.0,18499.0,19182.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Managers,,,,,,,3069964.33,3034482.78,3144801.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Professional,,,,,,,807067.07,806902.36,843039.3300000001,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,TOTAL Basic Salary & Wages,,,,,,,4339991.739999999,4312143.52,4475142.32,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Technicians & Associate Professionals,,,,,,,395490.74,406035.05,420371.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Clerical Occupations,,,,,,,0.0,1658.0,1658.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Elementary Occupations,,,,,,,0.0,804.0,804.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Managers,,,,,,,0.0,117457.0,117457.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Professional,,,,,,,0.0,35727.8,35782.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,TOTAL Arrears to Basic Salary & Wages,,,,,,,150.0,171921.47,171889.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Technicians & Associate Professionals,,,,,,,150.0,16274.67,16188.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Clerical Occupations,,,,,,,0.0,89616.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Elementary Occupations,,,,,,,0.0,27480.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Managers,,,,,,,509010.0,8864815.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Professional,,,,,,,0.0,1535566.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,TOTAL Bonus,,,,,,,509010.0,11166425.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,C. Bonus,Technicians & Associate Professionals,,,,,,,0.0,648948.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Clerical Occupations,,,,,,,476.64,6012.41,4183.490000000001,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Elementary Occupations,,,,,,,2036.66,120.0,3138.88,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Managers,,,,,,,89525.64,87087.42,86631.92,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Professional,,,,,,,5037.87,4413.719999999999,3452.35,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)","TOTAL Others (overtime, COLA, allowance, etc.)",,,,,,,104995.82,107040.29,106828.47,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Technicians & Associate Professionals,,,,,,,7919.01,9406.740000000003,9421.829999999998,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Managers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Professional,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),TOTAL Commissions Paid At Least Once a Month (RM),,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,E. Commissions Paid At Least Once a Month (RM),Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Clerical Occupations,,,,,,,49447.24,143510.74,53590.48,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Elementary Occupations,,,,,,,20535.66,46903.0,23124.88,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Managers,,,,,,,3668499.97,12103842.2,3348889.92,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Professional,,,,,,,812104.94,2382609.88,882273.68,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,TOTAL Salary & Wages,,,,,,,4954147.560000001,15757530.28,4753859.79,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q2A,Salary & Wages = A+B+C+D+E,Technicians & Associate Professionals,,,,,,,403559.75,1080664.46,445980.83,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Clerical Occupations,5541840.0,5541976.45,5514367.31,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Elementary Occupations,110653.0,102013.0,102269.67,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Managers,4308750.9,4230851.800000001,4265844.67,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Professional,12498839.05,12465086.15,12517564.2,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,TOTAL Basic Salary & Wages,45663252.95,47140309.68000001,47302416.59999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,A. Basic Salary & Wages,Technicians & Associate Professionals,23203170.0,24800382.28,24902370.74999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Clerical Occupations,8670.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Managers,487107.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Professional,1300266.48,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,TOTAL Arrears to Basic Salary & Wages,2564376.51,21552456.10000001,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,B. Arrears to Basic Salary & Wages,Technicians & Associate Professionals,768333.03,21552456.10000001,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Clerical Occupations,4289.0,0.0,14158.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Elementary Occupations,5682.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Managers,639076.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Professional,3225.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,TOTAL Bonus,652702.0,0.0,14158.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,C. Bonus,Technicians & Associate Professionals,430.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Clerical Occupations,643626.9199999991,493349.0400000055,791565.2299999971,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Elementary Occupations,273180.6200000001,11015.58,10238.01,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Managers,962863.7200000002,1042268.15,1234929.48,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Professional,1379256.17,191047.47,2696546.94,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)","TOTAL Others (overtime, COLA, allowance, etc.)",4549757.24,6818181.00999998,6932052.399999993,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Technicians & Associate Professionals,1290829.810000001,5080500.769999974,2198772.739999996,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Clerical Occupations,90413.09000000001,159035.3400000001,92613.48000000004,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Managers,0.0,0.0,400.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Professional,23469.37,45949.62999999999,6869.199999999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),TOTAL Commissions Paid At Least Once a Month (RM),1604111.21,1419947.419999999,1940764.509999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,E. Commissions Paid At Least Once a Month (RM),Technicians & Associate Professionals,1490228.75,1214962.449999999,1840881.829999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Clerical Occupations,6288839.009999999,6194360.830000006,6412704.019999997,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Elementary Occupations,389515.6200000001,113028.58,112507.68,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Managers,6397797.620000001,5273119.950000001,5501174.15,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Operative Workers,0.0,0.0,0.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Professional,15205056.07,12702083.25,15220980.34,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,TOTAL Salary & Wages,55034199.91,76930894.21,56189391.50999998,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q2A,Salary & Wages = A+B+C+D+E,Technicians & Associate Professionals,26752991.59000001,52648301.59999999,28942025.31999999,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Clerical Occupations,,,,5541840.0,5541976.45,5514367.31,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Elementary Occupations,,,,110653.0,102013.0,102269.67,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Managers,,,,4308750.9,4230851.800000001,4265844.67,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Professional,,,,12498839.05,12465086.15,12517564.2,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,TOTAL Basic Salary & Wages,,,,45663252.95,47140309.68000001,47302416.59999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,A. Basic Salary & Wages,Technicians & Associate Professionals,,,,23203170.0,24800382.28,24902370.74999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Clerical Occupations,,,,8670.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Managers,,,,487107.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Professional,,,,1300266.48,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,TOTAL Arrears to Basic Salary & Wages,,,,2564376.51,21552456.10000001,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,B. Arrears to Basic Salary & Wages,Technicians & Associate Professionals,,,,768333.03,21552456.10000001,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Clerical Occupations,,,,4289.0,0.0,14158.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Elementary Occupations,,,,5682.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Managers,,,,639076.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Professional,,,,3225.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,TOTAL Bonus,,,,652702.0,0.0,14158.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,C. Bonus,Technicians & Associate Professionals,,,,430.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Clerical Occupations,,,,643626.9199999991,493349.0400000055,791565.2299999971,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Elementary Occupations,,,,273180.6200000001,11015.58,10238.01,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Managers,,,,962863.7200000002,1042268.15,1234929.48,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Professional,,,,1379256.17,191047.47,2696546.94,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)","TOTAL Others (overtime, COLA, allowance, etc.)",,,,4549757.24,6818181.00999998,6932052.399999993,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Technicians & Associate Professionals,,,,1290829.810000001,5080500.769999974,2198772.739999996,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Clerical Occupations,,,,90413.09000000001,159035.3400000001,92613.48000000004,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Managers,,,,0.0,0.0,400.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Professional,,,,23469.37,45949.62999999999,6869.199999999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),TOTAL Commissions Paid At Least Once a Month (RM),,,,1604111.21,1419947.419999999,1940764.509999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,E. Commissions Paid At Least Once a Month (RM),Technicians & Associate Professionals,,,,1490228.75,1214962.449999999,1840881.829999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Clerical Occupations,,,,6288839.009999999,6194360.830000006,6412704.019999997,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Elementary Occupations,,,,389515.6200000001,113028.58,112507.68,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Managers,,,,6397797.620000001,5273119.950000001,5501174.15,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Professional,,,,15205056.07,12702083.25,15220980.34,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,TOTAL Salary & Wages,,,,55034199.91,76930894.21,56189391.50999998,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q2A,Salary & Wages = A+B+C+D+E,Technicians & Associate Professionals,,,,26752991.59000001,52648301.59999999,28942025.31999999,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Clerical Occupations,,,,,,,5541840.0,5541976.45,5514367.31,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Elementary Occupations,,,,,,,110653.0,102013.0,102269.67,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Managers,,,,,,,4308750.9,4230851.800000001,4265844.67,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Professional,,,,,,,12498839.05,12465086.15,12517564.2,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,TOTAL Basic Salary & Wages,,,,,,,45663252.95,47140309.68000001,47302416.59999999,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,A. Basic Salary & Wages,Technicians & Associate Professionals,,,,,,,23203170.0,24800382.28,24902370.74999999,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Clerical Occupations,,,,,,,8670.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Managers,,,,,,,487107.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Professional,,,,,,,1300266.48,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,TOTAL Arrears to Basic Salary & Wages,,,,,,,2564376.51,21552456.10000001,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,B. Arrears to Basic Salary & Wages,Technicians & Associate Professionals,,,,,,,768333.03,21552456.10000001,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Clerical Occupations,,,,,,,4289.0,0.0,14158.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Elementary Occupations,,,,,,,5682.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Managers,,,,,,,639076.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Professional,,,,,,,3225.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,TOTAL Bonus,,,,,,,652702.0,0.0,14158.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,C. Bonus,Technicians & Associate Professionals,,,,,,,430.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Clerical Occupations,,,,,,,643626.9199999991,493349.0400000055,791565.2299999971,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Elementary Occupations,,,,,,,273180.6200000001,11015.58,10238.01,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Managers,,,,,,,962863.7200000002,1042268.15,1234929.48,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q2A,"D. Others (overtime, COLA, allowance, etc.)",Professional,,,,,,,1379256.17,191047.47,2696546.94,,,
