entity_name,year,quarter,question,subquestion,worker_category,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Managers,,,,1.0,0.0,1.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Operative Workers,,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Professional,,,,2.0,1.0,1.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,TOTAL New Hires and Recalls,,,,7.0,2.0,2.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Technicians & Associate Professionals,,,,4.0,1.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Clerical Occupations,,,,1.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Managers,,,,1.0,3.0,1.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Operative Workers,,,,0.0,0.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Professional,,,,1.0,1.0,2.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,TOTAL Separations,,,,3.0,5.0,3.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Technicians & Associate Professionals,,,,0.0,1.0,0.0,,,,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Clerical Occupations,,,,,,,1.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Managers,,,,,,,1.0,3.0,1.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Professional,,,,,,,1.0,1.0,2.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),TOTAL Quits and Resignations (except retirements),,,,,,,3.0,5.0,3.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Technicians & Associate Professionals,,,,,,,0.0,1.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Managers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Professional,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,"TOTAL Layoffs and Discharges, of which; VSS/MSS",,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/MSS,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Managers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Professional,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,TOTAL Layoffs and Discharges,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Managers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Professional,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,TOTAL Other Separations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,C. Other Separations,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Managers,,,,,,,1.0,0.0,1.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Professional,,,,,,,2.0,1.0,1.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,TOTAL New Hires and Recalls,,,,,,,7.0,2.0,2.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Technicians & Associate Professionals,,,,,,,4.0,1.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Clerical Occupations,,,,,,,1.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Managers,,,,,,,1.0,3.0,1.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Operative Workers,,,,,,,0.0,0.0,0.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Professional,,,,,,,1.0,1.0,2.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,TOTAL Separations,,,,,,,3.0,5.0,3.0,,,
AMMETLIFE INSURANCE BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Technicians & Associate Professionals,,,,,,,0.0,1.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Clerical Occupations,2.0,2.0,3.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Elementary Occupations,2.0,3.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Managers,3.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Operative Workers,1.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Professional,2.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),TOTAL Quits and Resignations (except retirements),43.0,14.0,23.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,A. Quits and Resignations (except retirements),Technicians & Associate Professionals,33.0,4.0,14.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Clerical Occupations,1.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Elementary Occupations,1.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Managers,2.0,1.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Operative Workers,2.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Professional,1.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,"TOTAL Layoffs and Discharges, of which; VSS/ MSS",8.0,6.0,7.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Technicians & Associate Professionals,1.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Clerical Occupations,1.0,2.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Elementary Occupations,1.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Managers,2.0,1.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Operative Workers,21.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Professional,1.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,TOTAL Layoffs and Discharges,37.0,17.0,13.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,B. Total Layoffs and Discharges,Technicians & Associate Professionals,11.0,10.0,6.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Clerical Occupations,2.0,3.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Elementary Occupations,4.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Managers,3.0,3.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Operative Workers,3.0,1.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Professional,2.0,2.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,TOTAL Other Separations,15.0,12.0,7.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,C. Other Separations,Technicians & Associate Professionals,1.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Clerical Occupations,2.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Elementary Occupations,1.0,2.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Managers,2.0,2.0,1.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Operative Workers,3.0,1.0,3.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Professional,5.0,3.0,2.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,TOTAL New Hires and Recalls,33.0,32.0,33.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,New Hires and Recalls,Technicians & Associate Professionals,20.0,22.0,23.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Clerical Occupations,5.0,7.0,5.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Elementary Occupations,7.0,6.0,4.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Managers,8.0,5.0,4.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Operative Workers,25.0,4.0,4.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Professional,5.0,5.0,4.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,TOTAL Separations,95.0,43.0,43.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 1,Q5,Separations = A + B + C,Technicians & Associate Professionals,45.0,16.0,22.0,,,,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Managers,,,,1.0,1.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Professional,,,,1.0,1.0,2.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),TOTAL Quits and Resignations (except retirements),,,,20.0,11.0,16.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,A. Quits and Resignations (except retirements),Technicians & Associate Professionals,,,,18.0,9.0,14.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Managers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Professional,,,,1.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,"TOTAL Layoffs and Discharges, of which; VSS/ MSS",,,,1.0,0.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Technicians & Associate Professionals,,,,0.0,0.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Clerical Occupations,,,,0.0,0.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Managers,,,,0.0,1.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Professional,,,,1.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,TOTAL Layoffs and Discharges,,,,12.0,11.0,7.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,B. Total Layoffs and Discharges,Technicians & Associate Professionals,,,,11.0,10.0,6.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Clerical Occupations,,,,3.0,3.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Managers,,,,1.0,1.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Professional,,,,1.0,4.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,TOTAL Other Separations,,,,11.0,10.0,4.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,C. Other Separations,Technicians & Associate Professionals,,,,6.0,2.0,2.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Clerical Occupations,,,,1.0,5.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Managers,,,,0.0,1.0,3.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Professional,,,,1.0,5.0,4.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,TOTAL New Hires and Recalls,,,,61.0,63.0,41.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,New Hires and Recalls,Technicians & Associate Professionals,,,,59.0,52.0,33.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Clerical Occupations,,,,3.0,3.0,2.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Managers,,,,2.0,3.0,1.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Operative Workers,,,,0.0,0.0,0.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Professional,,,,3.0,5.0,2.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,TOTAL Separations,,,,43.0,32.0,27.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 2,Q5,Separations = A + B + C,Technicians & Associate Professionals,,,,35.0,21.0,22.0,,,,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Managers,,,,,,,1.0,1.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Professional,,,,,,,1.0,1.0,2.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),TOTAL Quits and Resignations (except retirements),,,,,,,20.0,11.0,16.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,A. Quits and Resignations (except retirements),Technicians & Associate Professionals,,,,,,,18.0,9.0,14.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Managers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Professional,,,,,,,1.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,"TOTAL Layoffs and Discharges, of which; VSS/ MSS",,,,,,,1.0,0.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. (i) Layoffs and Discharges: of which; VSS/ MSS,Technicians & Associate Professionals,,,,,,,0.0,0.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Clerical Occupations,,,,,,,0.0,0.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Managers,,,,,,,0.0,1.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Professional,,,,,,,1.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,TOTAL Layoffs and Discharges,,,,,,,12.0,11.0,7.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,B. Total Layoffs and Discharges,Technicians & Associate Professionals,,,,,,,11.0,10.0,6.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Clerical Occupations,,,,,,,3.0,3.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Managers,,,,,,,1.0,1.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Professional,,,,,,,1.0,4.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,TOTAL Other Separations,,,,,,,11.0,10.0,4.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,C. Other Separations,Technicians & Associate Professionals,,,,,,,6.0,2.0,2.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Clerical Occupations,,,,,,,1.0,5.0,1.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Managers,,,,,,,0.0,1.0,3.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Operative Workers,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Professional,,,,,,,1.0,5.0,4.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,TOTAL New Hires and Recalls,,,,,,,61.0,63.0,41.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,New Hires and Recalls,Technicians & Associate Professionals,,,,,,,59.0,52.0,33.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Clerical Occupations,,,,,,,3.0,3.0,2.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
BANK ISLAM MALAYSIA BERHAD,2025,Quarter 3,Q5,Separations = A + B + C,Managers,,,,,,,2.0,3.0,1.0,,,
